Date,Open,High,Low,Close,Volume,OpenInt,Stock,Rate
9/1/2016,209.01,211.1,200.5,200.77,6765259,0,TSLA,-5.301636715
9/2/2016,202.33,203.2,196.2,197.78,5368761,0,TSLA,-1.489266325
9/6/2016,199.02,203.25,199,202.82,4220936,0,TSLA,2.548285974
9/7/2016,205.5,206.497,200.71,201.7,2660978,0,TSLA,-0.552213786
9/8/2016,199.55,199.89,196.36,197.36,3140593,0,TSLA,-2.151710461
9/9/2016,199.09,199.92,193.7,194.47,3103198,0,TSLA,-1.464329145
9/12/2016,195,201.369,194.1,198.3,3045470,0,TSLA,1.969455443
9/13/2016,197.06,198.49,193.45,196.05,2947851,0,TSLA,-1.134644478
9/14/2016,195.75,197.925,194.856,196.41,1750864,0,TSLA,0.183626626
9/15/2016,196.49,202.519,196.4,200.22,2192932,0,TSLA,1.939819765
9/16/2016,200.42,205.7,199,205.4,2418090,0,TSLA,2.58715413
9/19/2016,207,209.43,205,206.34,1895855,0,TSLA,0.457643622
9/20/2016,206.85,207.75,203.91,204.64,1657410,0,TSLA,-0.823882912
9/21/2016,206.37,207,201.56,205.22,2086336,0,TSLA,0.28342455
9/22/2016,206.4,207.28,203,206.43,2334870,0,TSLA,0.589611149
9/23/2016,205.99,210.18,205.67,207.45,2688442,0,TSLA,0.494114228
9/26/2016,206.5,211,206.5,208.99,2301225,0,TSLA,0.742347554
9/27/2016,209.65,209.982,204.609,205.81,2517231,0,TSLA,-1.521603904
9/28/2016,207.51,208.25,205.26,206.27,1369885,0,TSLA,0.223507118
9/29/2016,205.6,207.33,200.58,200.7,2333099,0,TSLA,-2.700344209
9/30/2016,202.21,204.98,199.55,204.03,2455082,0,TSLA,1.659192825
10/3/2016,212.3,215.669,208.25,213.7,5321524,0,TSLA,4.739499093
10/4/2016,213.1,213.32,208.82,211.41,3036625,0,TSLA,-1.071595695
10/5/2016,212.24,213.15,208.12,208.46,1580397,0,TSLA,-1.395392839
10/6/2016,202.46,204.21,200.21,201,4506877,0,TSLA,-3.578624196
10/7/2016,201,201.32,195.8,196.61,2944927,0,TSLA,-2.184079602
10/10/2016,201.35,204.14,199.66,200.95,2894705,0,TSLA,2.207415696
10/11/2016,201.85,202.2,198.31,200.1,2237785,0,TSLA,-0.422990794
10/12/2016,200.95,203.88,200.42,201.51,1671211,0,TSLA,0.704647676
10/13/2016,200.5,200.895,197.05,200.24,2209150,0,TSLA,-0.630241675
10/14/2016,200.66,201.43,196.3,196.51,3194201,0,TSLA,-1.862764682
10/17/2016,197.05,198.39,192,193.96,3888796,0,TSLA,-1.297643886
10/18/2016,195.99,199.47,193.26,199.1,4921260,0,TSLA,2.650030934
10/19/2016,199.74,206.66,198.06,203.56,5640708,0,TSLA,2.240080362
10/20/2016,202.12,203,197.05,199.1,4329868,0,TSLA,-2.191000197
10/21/2016,198.6,201.57,197.41,200.09,2205166,0,TSLA,0.497237569
10/24/2016,201,203.945,200.25,202.76,2663942,0,TSLA,1.33439952
10/25/2016,202.9,204.69,201.2,202.34,2181229,0,TSLA,-0.207141448
10/26/2016,201,203.19,200.1,202.24,3201936,0,TSLA,-0.049421765
10/27/2016,211.34,213.7,201.65,204.01,12785602,0,TSLA,0.875197785
10/28/2016,204,205.32,199.83,199.97,4202047,0,TSLA,-1.980295084
10/31/2016,202.49,202.49,195.81,197.73,4692273,0,TSLA,-1.120168025
11/1/2016,198.04,198.5,188.105,190.79,7060036,0,TSLA,-3.509836646
11/2/2016,190.05,192.695,187.505,188.02,4253382,0,TSLA,-1.451858064
11/3/2016,189,191.47,187.04,187.42,2653023,0,TSLA,-0.319114988
11/4/2016,189,193.46,185.96,190.56,5146043,0,TSLA,1.675381496
11/7/2016,193.59,194.29,190.05,193.21,3781927,0,TSLA,1.390638119
11/8/2016,193.79,197.49,191.26,194.94,3170981,0,TSLA,0.895398789
11/9/2016,186.875,192,183.95,190.06,8131514,0,TSLA,-2.503334359
11/10/2016,191.05,191.61,180.42,185.35,6662170,0,TSLA,-2.47816479
11/11/2016,184.24,188.88,183,188.56,3902576,0,TSLA,1.731858646
11/14/2016,188,188.25,178.19,181.45,6552205,0,TSLA,-3.770683072
11/15/2016,182.78,186.43,182.05,183.77,3902018,0,TSLA,1.278589143
11/16/2016,182.65,184.73,181.21,183.93,3405210,0,TSLA,0.087065353
11/17/2016,183.49,189.49,182.11,188.66,4521052,0,TSLA,2.571630512
11/18/2016,190.65,193,185,185.02,5180275,0,TSLA,-1.929396798
11/21/2016,185.04,188.89,184.41,184.7,4329418,0,TSLA,-0.172954275
11/22/2016,185.84,191.47,183.71,191.17,5567401,0,TSLA,3.502977802
11/23/2016,190.61,195.644,189,193.14,4681343,0,TSLA,1.030496417
11/25/2016,193.64,197.237,193.64,196.65,2322216,0,TSLA,1.817334576
11/28/2016,195.48,199.35,194.55,196.12,4399315,0,TSLA,-0.269514366
11/29/2016,195.56,196.73,189.5,189.57,4327215,0,TSLA,-3.339791964
11/30/2016,191,191.89,187.5,189.4,3433565,0,TSLA,-0.089676637
12/1/2016,188.25,188.53,181,181.88,4984959,0,TSLA,-3.970432946
12/2/2016,182.88,184.88,180,181.47,3961543,0,TSLA,-0.225423356
12/5/2016,182.51,188.89,182.51,186.8,3928750,0,TSLA,2.937124594
12/6/2016,185.52,186.58,182.683,185.85,3350536,0,TSLA,-0.50856531
12/7/2016,186.15,193.4,185,193.14,5312421,0,TSLA,3.92251816
12/8/2016,192.05,192.5,189.54,192.29,3108464,0,TSLA,-0.440095268
12/9/2016,190.87,193.836,190.81,192.18,2692753,0,TSLA,-0.057205263
12/12/2016,192.8,194.42,191.04,192.43,2404013,0,TSLA,0.130086377
12/13/2016,193.18,201.28,193,198.15,6647682,0,TSLA,2.972509484
12/14/2016,198.74,203,196.76,198.69,4126524,0,TSLA,0.272520818
12/15/2016,198.41,200.74,197.39,197.58,3156620,0,TSLA,-0.558659218
12/16/2016,198.08,202.59,197.6,202.49,3645735,0,TSLA,2.485069339
12/19/2016,202.49,204.45,199.84,202.73,3403226,0,TSLA,0.118524372
12/20/2016,203.05,209,202.5,208.79,4621849,0,TSLA,2.989197455
12/21/2016,208.45,212.23,207.41,207.7,5089610,0,TSLA,-0.522055654
12/22/2016,208.22,209.99,206.5,208.45,3030425,0,TSLA,0.361097737
12/23/2016,208,213.45,207.71,213.34,4282248,0,TSLA,2.345886304
12/27/2016,214.88,222.25,214.42,219.53,5688417,0,TSLA,2.901471829
12/28/2016,221.53,223.8,217.2,219.74,3685700,0,TSLA,0.095658908
12/29/2016,218.56,219.2,214.123,214.65,3947186,0,TSLA,-2.316373896
12/30/2016,216.3,217.5,211.68,213.69,4642620,0,TSLA,-0.447239693
1/3/2017,214.86,220.33,210.96,216.99,5529103,0,TSLA,1.544293135
1/4/2017,214.75,228,214.31,226.99,11125409,0,TSLA,4.608507304
1/5/2017,226.42,227.48,221.95,226.75,5855477,0,TSLA,-0.10573153
1/6/2017,226.93,230.31,225.45,229.01,5464390,0,TSLA,0.996692393
1/9/2017,228.97,231.92,228,231.28,3912905,0,TSLA,0.991223091
1/10/2017,232,232,226.89,229.87,3596489,0,TSLA,-0.60965064
1/11/2017,229.07,229.98,226.68,229.73,3419709,0,TSLA,-0.060903989
1/12/2017,229.06,230.7,225.58,229.59,3715994,0,TSLA,-0.060941105
1/13/2017,230,237.85,229.59,237.75,5999036,0,TSLA,3.554161767
1/17/2017,236.7,239.96,234.37,235.58,4599431,0,TSLA,-0.912723449
1/18/2017,236.65,239.71,235.58,238.36,3717367,0,TSLA,1.18006622
1/19/2017,247.25,248.68,240.75,243.76,7588308,0,TSLA,2.265480785
1/20/2017,245.46,246,243.01,244.73,3779300,0,TSLA,0.397932393
1/23/2017,245.85,250.89,245.5,248.92,5933842,0,TSLA,1.712090876
1/24/2017,250,254.8,249.65,254.61,4780599,0,TSLA,2.28587498
1/25/2017,257.31,258.46,251.8,254.47,5115499,0,TSLA,-0.054986057
1/26/2017,254.29,255.74,250.75,252.51,3069385,0,TSLA,-0.770228318
1/27/2017,251.38,253,248.52,252.96,3041815,0,TSLA,0.178210764
1/30/2017,252.53,255.29,247.1,250.62,3662381,0,TSLA,-0.925047438
1/31/2017,249.24,255.89,247.7,251.93,4052857,0,TSLA,0.522703695
2/1/2017,253.05,253.2,249.05,249.24,3922415,0,TSLA,-1.067756917
2/2/2017,248.34,252.42,247.71,251.54,2417989,0,TSLA,0.922805328
2/3/2017,251.91,252.179,249.68,251.33,2186723,0,TSLA,-0.083485728
2/6/2017,251,257.82,250.63,257.77,3521545,0,TSLA,2.562368201
2/7/2017,258.19,260,256.42,257.48,4059343,0,TSLA,-0.112503394
2/8/2017,257.35,263.36,256.2,262.08,3880660,0,TSLA,1.786546528
2/9/2017,266.25,271.18,266.15,269.2,7691836,0,TSLA,2.716727717
2/10/2017,269.79,270.95,266.11,269.23,3591127,0,TSLA,0.011144131
2/13/2017,270.74,280.79,270.51,280.6,6892941,0,TSLA,4.223154923
2/14/2017,279.03,287.39,278.61,280.98,7192881,0,TSLA,0.135424091
2/15/2017,280,282.24,276.44,279.76,4909892,0,TSLA,-0.434194605
2/16/2017,277.6,280,268.5,268.95,7022600,0,TSLA,-3.864026308
2/17/2017,265.8,272.89,264.15,272.23,6122976,0,TSLA,1.219557539
2/21/2017,275.45,281.4,274.01,277.39,5606590,0,TSLA,1.895456048
2/22/2017,280.31,283.45,272.6,273.51,7430914,0,TSLA,-1.398752659
2/23/2017,264,264.66,255.56,255.99,14825808,0,TSLA,-6.405615882
2/24/2017,252.66,258.25,250.2,257,8119605,0,TSLA,0.394546662
2/27/2017,248.17,248.36,242.01,246.23,11213033,0,TSLA,-4.190661479
2/28/2017,244.19,251,243.9,249.99,5946842,0,TSLA,1.527027576
3/1/2017,254.18,254.85,249.11,250.02,4779494,0,TSLA,0.01200048
3/2/2017,249.71,253.28,248.27,250.48,3321711,0,TSLA,0.183985281
3/3/2017,250.74,251.9,249,251.57,2907840,0,TSLA,0.435164484
3/6/2017,247.91,251.7,247.51,251.21,3287229,0,TSLA,-0.143101324
3/7/2017,251.92,253.89,248.32,248.59,3341840,0,TSLA,-1.042952112
3/8/2017,247,250.07,245.32,246.83,3643671,0,TSLA,-0.707993081
3/9/2017,247.63,248.66,243,244.9,3852052,0,TSLA,-0.781914678
3/10/2017,246.21,246.5,243,243.69,3009717,0,TSLA,-0.494079216
3/13/2017,244.39,246.85,242.781,246.17,3022625,0,TSLA,1.017686405
3/14/2017,246.11,258.12,246.02,258,7598446,0,TSLA,4.805622131
3/15/2017,257,261,254.27,255.73,5330806,0,TSLA,-0.879844961
3/16/2017,262.4,265.75,259.06,262.05,7132153,0,TSLA,2.471356509
3/17/2017,264,265.33,261.2,261.5,5912477,0,TSLA,-0.20988361
3/20/2017,260.6,264.55,258.821,261.92,3614294,0,TSLA,0.160611855
3/21/2017,262.83,264.8,250.24,250.68,6908554,0,TSLA,-4.291386683
3/22/2017,251.56,255.07,250.51,255.01,4059297,0,TSLA,1.727301739
3/23/2017,255.39,257.672,253.3,254.78,3320245,0,TSLA,-0.090192541
3/24/2017,255.7,263.89,255.01,263.16,5532414,0,TSLA,3.289112175
3/27/2017,260.6,270.57,259.75,270.22,6089705,0,TSLA,2.682778538
3/28/2017,277.02,280.68,275,277.45,7781113,0,TSLA,2.675597661
3/29/2017,278.34,279.6,275.54,277.38,3562790,0,TSLA,-0.025229771
3/30/2017,278.04,282,277.21,277.92,4066603,0,TSLA,0.19467878
3/31/2017,278.73,279.68,276.32,278.3,3224621,0,TSLA,0.136729994
4/3/2017,286.9,299,284.58,298.52,13888618,0,TSLA,7.265540783
4/4/2017,296.89,304.81,294.53,303.68,9975249,0,TSLA,1.728527402
4/5/2017,302.04,304.88,294.2,295,7781867,0,TSLA,-2.858271865
4/6/2017,296.88,301.94,294.1,298.7,5450176,0,TSLA,1.254237288
4/7/2017,297.5,302.69,297.15,302.54,4579613,0,TSLA,1.285570807
4/10/2017,309.15,313.73,308.71,312.39,7582587,0,TSLA,3.255767832
4/11/2017,313.38,313.47,305.5,308.71,5724577,0,TSLA,-1.178014661
4/12/2017,306.34,308.448,296.32,296.84,5925683,0,TSLA,-3.845032555
4/13/2017,296.7,307.39,295.3,304,9175128,0,TSLA,2.412073844
4/17/2017,302.7,304,298.68,301.44,4053657,0,TSLA,-0.842105263
4/18/2017,299.7,300.84,297.9,300.25,2868087,0,TSLA,-0.394771762
4/19/2017,302.46,306.62,302.11,305.52,3741336,0,TSLA,1.755203997
4/20/2017,306.51,309.15,300.23,302.51,5898135,0,TSLA,-0.985205551
4/21/2017,302,306.4,300.42,305.6,4420451,0,TSLA,1.021453836
4/24/2017,309.22,310.55,306.022,308.03,5078530,0,TSLA,0.795157068
4/25/2017,308,313.98,305.86,313.79,6734967,0,TSLA,1.869947732
4/26/2017,312.37,314.5,309,310.17,4689098,0,TSLA,-1.153637783
4/27/2017,311.69,313.09,307.5,308.63,3463268,0,TSLA,-0.496501918
4/28/2017,309.83,314.8,308,314.07,4505478,0,TSLA,1.76262839
5/1/2017,314.88,327.25,314.81,322.83,8821106,0,TSLA,2.789187124
5/2/2017,324,327.66,316.56,318.89,5317939,0,TSLA,-1.220456587
5/3/2017,317.67,321.53,310.45,311.02,6906462,0,TSLA,-2.467935652
5/4/2017,307.435,307.77,290.76,295.46,14138529,0,TSLA,-5.002893705
5/5/2017,298,308.55,296.8,308.35,8177347,0,TSLA,4.362688689
5/8/2017,310.9,313.79,305.82,307.19,7003468,0,TSLA,-0.376195881
5/9/2017,309.38,321.99,309.1,321.26,9664729,0,TSLA,4.580227221
5/10/2017,321.56,325.5,318.12,325.22,5735245,0,TSLA,1.232646455
5/11/2017,323.4,326,319.6,323.1,4747713,0,TSLA,-0.651866429
5/12/2017,325.48,327,321.53,324.81,4117295,0,TSLA,0.529247911
5/15/2017,318.38,320.2,312.53,315.88,7607513,0,TSLA,-2.749299591
5/16/2017,317.59,320.06,315.14,317.01,4141969,0,TSLA,0.357730784
5/17/2017,314.39,314.63,305.5,306,6696073,0,TSLA,-3.473076559
5/18/2017,307,313.94,305.31,313.06,5653801,0,TSLA,2.307189542
5/19/2017,315.5,316.5,310.2,310.83,4652665,0,TSLA,-0.712323516
5/22/2017,312.8,314.37,306.8,310.35,4324962,0,TSLA,-0.154425249
5/23/2017,310.46,310.73,303.48,303.86,4315220,0,TSLA,-2.091187369
5/24/2017,306.51,311,305.4,310.22,5036986,0,TSLA,2.093069177
5/25/2017,311.02,316.97,307.81,316.83,5004038,0,TSLA,2.130745922
5/26/2017,317.28,325.49,316.31,325.14,7791970,0,TSLA,2.622857684
5/30/2017,326,336.28,325.76,335.1,7772629,0,TSLA,3.063295811
5/31/2017,337.69,342.89,335.16,341.01,9937889,0,TSLA,1.763652641
6/1/2017,344,344.88,337.29,340.37,7602583,0,TSLA,-0.187677781
6/2/2017,339.77,342.88,335.93,339.85,5583664,0,TSLA,-0.152774921
6/5/2017,338.5,348.44,334.21,347.32,6770516,0,TSLA,2.198028542
6/6/2017,344.7,359.493,339.97,352.8,11059386,0,TSLA,1.577795693
6/7/2017,356.34,360.5,355.14,359.65,9352188,0,TSLA,1.941609977
6/8/2017,363.75,371.9,360.22,370,9030052,0,TSLA,2.877797859
6/9/2017,374.42,376.87,354.8,357.32,17251584,0,TSLA,-3.427027027
6/12/2017,357.99,364.5,350.62,359.01,10508261,0,TSLA,0.472965409
6/13/2017,367.62,376,366.61,375.95,11778111,0,TSLA,4.718531517
6/14/2017,381.085,384.25,376.31,380.66,12783558,0,TSLA,1.252826174
6/15/2017,372.5,375.46,366.49,375.34,10416088,0,TSLA,-1.397572637
6/16/2017,377.975,378.01,370.1,371.4,6350378,0,TSLA,-1.049714925
6/19/2017,375,376.7,367.8,369.8,6472928,0,TSLA,-0.430802369
6/20/2017,376.67,378.88,369.73,372.24,7421638,0,TSLA,0.659816117
6/21/2017,374.35,376.99,368.02,376.4,4923210,0,TSLA,1.117558564
6/22/2017,377.99,385,373.57,382.61,7514282,0,TSLA,1.649840595
6/23/2017,382.45,386.99,379.345,383.45,6426666,0,TSLA,0.219544706
6/26/2017,386.69,386.95,373.1,377.49,6597603,0,TSLA,-1.554309558
6/27/2017,376.4,376.4,362.02,362.37,6979954,0,TSLA,-4.005404117
6/28/2017,366.68,371.74,362.52,371.24,6293162,0,TSLA,2.447774374
6/29/2017,370.61,371,354.1,360.75,8204552,0,TSLA,-2.825665338
6/30/2017,363.71,366.767,359.619,361.61,5826818,0,TSLA,0.238392238
7/3/2017,370.24,371.35,351.5,352.5,6305401,0,TSLA,-2.519288736
7/5/2017,347.2,347.24,326.33,327.09,17005963,0,TSLA,-7.208510638
7/6/2017,317.26,320.79,306.3,308.83,19275954,0,TSLA,-5.582561375
7/7/2017,313.5,317,307.38,313.22,14134892,0,TSLA,1.421494026
7/10/2017,312.9,317.94,303.13,316.05,13780268,0,TSLA,0.903518294
7/11/2017,316,327.28,314.3,327.22,11528093,0,TSLA,3.53425091
7/12/2017,330.4,333.1,324.5,329.52,10323843,0,TSLA,0.702891021
7/13/2017,330.11,331.6,319.97,323.41,8583086,0,TSLA,-1.854212187
7/14/2017,323.19,328.42,321.22,327.78,5608043,0,TSLA,1.351225998
7/17/2017,325.54,327.1,313.45,319.57,9830078,0,TSLA,-2.504728781
7/18/2017,317.5,329.13,315.66,328.24,6365551,0,TSLA,2.713020621
7/19/2017,328.23,331.65,323.219,325.26,6348887,0,TSLA,-0.907872289
7/20/2017,326.9,330.22,324.2,329.92,5145881,0,TSLA,1.432699994
7/21/2017,329.46,331.258,325.8,328.4,4871775,0,TSLA,-0.46071775
7/24/2017,330.24,343.399,330.01,342.52,8599011,0,TSLA,4.299634592
7/25/2017,345,345.6,334.15,339.6,6980113,0,TSLA,-0.852504963
7/26/2017,340.36,345.5,338.12,343.85,4810519,0,TSLA,1.25147232
7/27/2017,346,347.5,326.29,334.46,8286495,0,TSLA,-2.730841937
7/28/2017,336.89,339.6,332.51,335.07,4873053,0,TSLA,0.182383544
7/31/2017,335.5,341.49,321.04,323.47,8526933,0,TSLA,-3.461963172
8/1/2017,323,324.45,316.13,319.57,8287814,0,TSLA,-1.205675951
8/2/2017,318.94,327.12,311.22,325.89,12091303,0,TSLA,1.977657477
8/3/2017,345.33,350,343.15,347.077,13526360,0,TSLA,6.501273436
8/4/2017,347,357.27,343.3,356.91,9238520,0,TSLA,2.833088911
8/7/2017,357.35,359.48,352.75,355.17,6309779,0,TSLA,-0.487517862
8/8/2017,357.53,368.58,357.4,365.22,7432673,0,TSLA,2.829630881
8/9/2017,361,370,358.95,363.53,6882093,0,TSLA,-0.46273479
8/10/2017,361.6,366.65,354.66,355.4,7069015,0,TSLA,-2.236404148
8/11/2017,356.97,361.26,353.62,357.87,4358686,0,TSLA,0.694991559
8/14/2017,364.63,367.66,362.6,363.8,4508389,0,TSLA,1.657026294
8/15/2017,365.2,365.49,359.37,362.33,3077200,0,TSLA,-0.404068169
8/16/2017,363,366.5,362.52,362.91,3406736,0,TSLA,0.16007507
8/17/2017,361.21,363.3,351.59,351.92,5011609,0,TSLA,-3.028299027
8/18/2017,352.91,354,345.8,347.46,5397864,0,TSLA,-1.267333485
8/21/2017,345.82,345.82,331.85,337.86,6490288,0,TSLA,-2.762907961
8/22/2017,341.13,342.24,337.373,341.35,4315392,0,TSLA,1.032972237
8/23/2017,338.99,353.49,338.304,352.77,4942609,0,TSLA,3.345539769
8/24/2017,352.52,356.66,349.74,352.93,4576004,0,TSLA,0.045355331
8/25/2017,354.24,355.69,347.3,348.05,3475491,0,TSLA,-1.382710452
8/28/2017,347.28,347.35,339.72,345.66,3749288,0,TSLA,-0.686682948
8/29/2017,339.48,349.05,338.75,347.36,4069377,0,TSLA,0.491812764
8/30/2017,349.67,353.47,347,353.18,3404219,0,TSLA,1.675495164
8/31/2017,353.55,358.44,352.82,355.9,4065690,0,TSLA,0.770145535
9/1/2017,356.12,357.59,353.69,355.4,3048895,0,TSLA,-0.140488901
9/5/2017,353.8,355.49,345.89,349.59,3843028,0,TSLA,-1.634777715
9/6/2017,349.5,350.979,341.56,344.53,4082901,0,TSLA,-1.447409823
9/7/2017,345.98,352.48,343.45,350.61,4235606,0,TSLA,1.764722956
9/8/2017,348.99,349.78,342.3,343.4,3261389,0,TSLA,-2.056415961
9/11/2017,351.35,363.71,350,363.69,7651647,0,TSLA,5.908561444
9/12/2017,364.49,368.76,360.4,362.75,5966716,0,TSLA,-0.258461877
9/13/2017,363.82,368.07,359.59,366.23,4172033,0,TSLA,0.959338387
9/14/2017,364.33,377.96,362.63,377.64,7171437,0,TSLA,3.115528493
9/15/2017,374.51,380,372.7,379.81,5409018,0,TSLA,0.574621332
9/18/2017,380.25,389.61,377.68,385,7179287,0,TSLA,1.36647271
9/19/2017,380,382.39,373.57,375.1,6440275,0,TSLA,-2.571428571
9/20/2017,373,378.249,371.07,373.91,4910883,0,TSLA,-0.317248734
9/21/2017,374.9,376.83,364.51,366.48,4612621,0,TSLA,-1.987109197
9/22/2017,366.49,369.9,350.88,351.09,8144339,0,TSLA,-4.199410609
9/25/2017,353.15,357.469,342.88,344.99,7587395,0,TSLA,-1.737446239
9/26/2017,350.93,351.24,340.9,345.25,7150632,0,TSLA,0.075364503
9/27/2017,349.9,351.489,340.5,340.97,6029596,0,TSLA,-1.23968139
9/28/2017,339.88,342.75,335.4,339.6,5311877,0,TSLA,-0.401794879
9/29/2017,341.86,344.68,338.601,341.02,5099112,0,TSLA,0.418138987
10/2/2017,342.52,343.7,335.51,341.53,5243618,0,TSLA,0.149551346
10/3/2017,335.9,348.55,331.28,348.14,10126541,0,TSLA,1.93540831
10/4/2017,351.25,358.62,349.6,355.01,8148594,0,TSLA,1.973344057
10/5/2017,356,357.435,351.35,355.14,4168161,0,TSLA,0.036618687
10/6/2017,353.1,360.099,352.25,356.834,4277878,0,TSLA,0.476994988
10/9/2017,349.65,351.75,342.67,342.94,7464351,0,TSLA,-3.893687261
10/10/2017,346.8,355.63,345.531,355.59,6972552,0,TSLA,3.688691899
10/11/2017,353.89,357.6,351.15,354.6,4495328,0,TSLA,-0.278410529
10/12/2017,352.95,359.78,352.64,355.68,4075519,0,TSLA,0.304568528
10/13/2017,356.98,358.49,353.68,355.57,3538958,0,TSLA,-0.030926676
10/16/2017,353.76,354.48,347.16,350.6,5373410,0,TSLA,-1.397755716
10/17/2017,350.91,356.22,350.07,355.75,3290317,0,TSLA,1.468910439
10/18/2017,355.97,363,354.13,359.65,4936166,0,TSLA,1.096275474
10/19/2017,355.56,357.147,348.2,351.81,5056722,0,TSLA,-2.179897122
10/20/2017,352.69,354.55,344.34,345.1,4926667,0,TSLA,-1.907279497
10/23/2017,349.88,349.95,336.25,337.02,5740366,0,TSLA,-2.341350333
10/24/2017,338.8,342.8,336.16,337.34,4488426,0,TSLA,0.094949855
10/25/2017,336.7,337.5,323.56,325.84,8584204,0,TSLA,-3.409023537
10/26/2017,327.78,330.23,323.2,326.17,5012087,0,TSLA,0.1012767
10/27/2017,319.75,324.59,316.66,320.87,6970118,0,TSLA,-1.62491952
10/30/2017,319.18,323.78,317.25,320.08,4254378,0,TSLA,-0.246205628
10/31/2017,320.23,331.95,320.18,331.53,5672347,0,TSLA,3.577230692
11/1/2017,332.25,332.609,320.26,321.08,8457336,0,TSLA,-3.152052605
11/2/2017,300.13,308.69,292.63,299.26,19791416,0,TSLA,-6.795814127
11/3/2017,299.5,306.25,295.13,306.09,8893974,0,TSLA,2.282296331
11/6/2017,307,307.5,299.01,302.78,6482486,0,TSLA,-1.081381293
11/7/2017,301.02,306.5,300.03,306.05,5286320,0,TSLA,1.079992073
11/8/2017,305.5,306.89,301.3,304.31,4725510,0,TSLA,-0.568534553
11/9/2017,302.5,304.46,296.3,302.99,5440335,0,TSLA,-0.433768197
11/10/2017,302.5,308.36,301.85,302.99,4621912,0,TSLA,0
3/13/1986,0.0672,0.07533,0.0672,0.07533,1371330506,0,MSFT,-99.97513779
3/14/1986,0.07533,0.07533,0.07533,0.07533,409569463,0,MSFT,0
3/17/1986,0.07533,0.07533,0.07533,0.07533,176995245,0,MSFT,0
3/18/1986,0.07533,0.07533,0.07533,0.07533,90067008,0,MSFT,0
3/19/1986,0.07533,0.07533,0.07533,0.07533,63655515,0,MSFT,0
3/20/1986,0.07533,0.07533,0.0672,0.07533,77665088,0,MSFT,0
3/21/1986,0.07533,0.07533,0.0672,0.0672,79732075,0,MSFT,-10.79251294
3/24/1986,0.0672,0.0672,0.0672,0.0672,86775144,0,MSFT,0
3/25/1986,0.0672,0.0672,0.0672,0.0672,42641156,0,MSFT,0
3/26/1986,0.0672,0.07533,0.0672,0.0672,30239240,0,MSFT,0
3/27/1986,0.0672,0.07533,0.0672,0.07533,22392348,0,MSFT,12.09821429
3/31/1986,0.07533,0.07533,0.0672,0.07533,17110053,0,MSFT,0
4/1/1986,0.07533,0.07533,0.0672,0.0672,14736846,0,MSFT,-10.79251294
4/2/1986,0.0672,0.07533,0.0672,0.07533,35904313,0,MSFT,12.09821429
4/3/1986,0.07533,0.07533,0.07533,0.07533,30622016,0,MSFT,0
4/4/1986,0.07533,0.07533,0.07533,0.07533,35330154,0,MSFT,0
4/7/1986,0.07533,0.07533,0.0672,0.0672,22009574,0,MSFT,-10.79251294
4/8/1986,0.0672,0.07533,0.0672,0.07533,13626799,0,MSFT,12.09821429
4/9/1986,0.07533,0.07533,0.07533,0.07533,16153115,0,MSFT,0
4/10/1986,0.07533,0.07533,0.07533,0.07533,18449763,0,MSFT,0
4/11/1986,0.07533,0.07533,0.07533,0.07533,22889957,0,MSFT,0
4/14/1986,0.07533,0.07533,0.07533,0.07533,16153115,0,MSFT,0
4/15/1986,0.07533,0.07533,0.07533,0.07533,12363640,0,MSFT,0
4/16/1986,0.07533,0.07533,0.07533,0.07533,42411493,0,MSFT,0
4/17/1986,0.07533,0.07533,0.07533,0.07533,29244027,0,MSFT,0
4/18/1986,0.07533,0.07533,0.07533,0.07533,28746419,0,MSFT,0
4/21/1986,0.07533,0.07533,0.07533,0.07533,30468906,0,MSFT,0
4/22/1986,0.07533,0.07533,0.07533,0.07533,20669858,0,MSFT,0
4/23/1986,0.07533,0.07533,0.07533,0.07533,20746419,0,MSFT,0
4/24/1986,0.07533,0.08389,0.07533,0.08389,82870827,0,MSFT,11.36333466
4/25/1986,0.08389,0.09222,0.08389,0.09222,114028729,0,MSFT,9.929669806
4/28/1986,0.09222,0.09222,0.08389,0.09222,38392349,0,MSFT,0
4/29/1986,0.09222,0.09222,0.08389,0.08389,40306228,0,MSFT,-9.032747777
4/30/1986,0.08389,0.08389,0.08389,0.08389,41071780,0,MSFT,0
5/1/1986,0.08389,0.08389,0.08389,0.08389,72229681,0,MSFT,0
5/2/1986,0.08389,0.08389,0.08389,0.08389,26909095,0,MSFT,0
5/5/1986,0.08389,0.08389,0.08389,0.08389,4325363,0,MSFT,0
5/6/1986,0.08389,0.08389,0.08389,0.08389,12937801,0,MSFT,0
5/7/1986,0.08389,0.08389,0.08389,0.08389,6851673,0,MSFT,0
5/8/1986,0.08389,0.08389,0.08389,0.08389,4708137,0,MSFT,0
5/9/1986,0.08389,0.08389,0.08389,0.08389,8076558,0,MSFT,0
5/12/1986,0.08389,0.08389,0.08389,0.08389,13933018,0,MSFT,0
5/13/1986,0.08389,0.08389,0.08389,0.08389,5090912,0,MSFT,0
5/14/1986,0.08389,0.08389,0.08389,0.08389,12363640,0,MSFT,0
5/15/1986,0.08389,0.08389,0.08389,0.08389,5052632,0,MSFT,0
5/16/1986,0.08389,0.08389,0.08389,0.08389,15885170,0,MSFT,0
5/19/1986,0.08389,0.08389,0.08389,0.08389,14622014,0,MSFT,0
